company_reg_number,primary_sector,women_owned,number_of_officers,2019_revenue,capex,cogs,costs,accounts_receivable,capital_and_reserves,current_assets,current_liabilities,fixed_assets,long_term_liabilities,provisions_for_liabilities,credit_report_date,missed_and_late_payments_last_five_years,business_failure_score,credit_report_credit_score,credit_report_negative_items,payment_index,ratio_debt_to_revenue,credit_report_total_indebtedness,credit_report_good_standing_items,factor_amount,factor_percent,ca_total_accounts,ca_avg_rev_ratio,ca_avg_cost_ratio,ca_total_payin,ca_total_payout,industry_group,liquidity_ratio,leverage_ratio,profit_margin_proxy,receivable_turnover_proxy,log_factor_amount,log_ca_total_payin,log_ca_total_payout,aux_risk_label
20000591,"90-99 : Arts, entertainment, recreation & other",0,2,121912.0,0.02,25865.95,43766.408,5678.0,1786.0,38200.0,45594.0,10968.0,1788.0,8662.0,2021-07-08,0.0,36.0,633.0,0.0,11.0,0.1412084126255003,17215.0,0.0,0.0,0.0,1,0.7358351729212657,0.2641648270787343,91434.0,32824.806,"90-99 : Arts, entertainment, recreation & other",0.8378111635047703,26.514829322887522,0.6409947421521905,21.467159711216762,0.0,11.423383616308733,10.398970253324986,0
20000592,47 : Retail,1,1,280371.0,0.01,122516.35,259623.546,6913.0,4432.0,48916.0,41952.0,1902.0,4434.0,5034.0,2021-02-05,0.0,53.0,669.0,0.0,16.0,0.0801152758309525,22462.0,0.0,0.0,0.0,1,0.5192107995846313,0.4807892004153686,146353.662,135523.491012,47 : Retail,1.1659714442352156,10.463794270245883,0.07399973606494228,40.551200462829044,0.0,11.893788146754451,11.816907648445412,0
20000593,46 : Wholesale,1,2,1089045.0,54.62,5407.65,1081587.198,38786.0,66671.0,172453.0,95267.0,18035.0,28550.0,19053.0,2021-11-25,1.0,53.0,653.0,3.0,30.0,0.2041538963036421,222332.78,0.0,0.0,0.0,4,0.5017178870478889,0.498282112952111,634913.2349999999,630565.3365052602,46 : Wholesale,1.810188100936306,1.8571064314854813,0.006848013766176919,28.077577538866116,0.0,13.361245205760875,13.354373641390742,0
20000594,45 : Motor trades,0,2,335673.0,72.51,6474.45,327557.6219,9195.0,65986.0,156341.0,149406.0,79325.0,20273.0,28387.0,2021-11-30,2.0,74.0,742.0,4.0,27.0,0.2565800645270844,86127.0,4.0,8275.0,90.0,1,0.5061180664799931,0.4938819335200068,252761.76900000003,246650.88931100632,45 : Motor trades,1.0464101414257698,2.5714004273569038,0.024176367844992382,36.502066115702476,9.021115038865434,12.440206655883566,12.415733266519052,0
20000595,85 : Education,1,2,125909.0,821.54,4835.41,116794.1746,5864.0,17855.0,43804.0,34372.0,15712.0,7289.0,6530.0,2021-02-21,0.0,75.0,790.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,1,0.5187777217575541,0.4812222782424459,108911.285,101026.96105848953,85 : Education,1.274372327117214,2.333165322580645,0.07239159240727505,21.46786018755328,0.0,11.598298112475847,11.523152599672938,0
20000596,05-39 : Production,0,1,2068601.0,803.62,33345.08,2028005.582,62341.0,537735.0,830264.0,861840.0,850160.0,280848.0,94802.0,,,,,,,,,,0.0,0.0,3,0.5049547615910696,0.4950452384089304,1119113.1410000003,1097151.0199196227,05-39 : Production,0.9633609911805078,2.124998140351399,0.019624566736375613,33.18149882903981,0.0,13.928047984773109,13.908228307522908,0
20000597,86-88 : Health,0,3,143236.0,0.03,64449.9,145814.248,6676.0,19529.0,40260.0,26422.0,13987.0,8296.0,6341.0,2021-07-23,0.0,36.0,639.0,1.0,10.0,0.0582116227763969,8338.0,3.0,0.0,0.0,1,0.4955401387512389,0.5044598612487611,113299.676,115339.07016799998,86-88 : Health,1.5236725579987132,1.7776753712237583,-0.017999874334145453,21.452149168788377,0.0,11.637800413459022,11.655640175527116,0
20000598,68 : Property,1,1,340819.0,0.04,109166.85,260044.897,0.0,641892.0,405961.0,332973.0,1020465.0,451561.0,33297.0,2021-06-29,2.0,26.0,529.0,6.0,28.0,0.249589958306315,85065.0,6.0,0.0,26.0,1,0.5672149744753262,0.4327850255246738,263793.9060000001,201274.750278,68 : Property,1.2191972946836689,1.2222192795372437,0.2369993046182736,340819.0,0.0,12.482927208995513,12.212431138787617,0
20000599,58-63 : Information & communication,0,1,211969.0,206.48,3511.6,204562.1284,6968.0,8984.0,123976.0,124677.0,18672.0,8986.0,23688.0,2021-02-08,0.0,89.0,790.0,2.0,13.0,0.0618486665502974,13110.0,3.0,0.0,0.0,1,0.5088911381017476,0.4911088618982525,107680.252,103917.56124089484,58-63 : Information & communication,0.9943694958212355,14.87623817473567,0.034943018351653594,30.415985076768546,0.0,11.586930771854052,11.551362806376574,1
20000600,"69-75 : Professional, scientific & technical",0,1,989893.0,0.01,668929.1,1455142.71,46106.0,178083.0,363683.0,286075.0,104956.0,4480.0,31468.0,2021-08-29,0.0,64.0,695.0,2.0,0.0,0.1241497818451085,122895.0,6.0,5532.0,12.0,2,0.4048582995951417,0.5951417004048583,540481.578,794507.9196599999,"69-75 : Professional, scientific & technical",1.2712810581803438,1.6315615102985108,-0.46999952520168825,21.46947318194634,8.618485442898109,13.200217682424418,13.585479491654857,0
20000601,47 : Retail,0,2,199912.0,141.05,3951.03,195398.5949,4929.0,-472.0,32220.0,34479.0,1314.0,-471.0,6895.0,2021-08-19,0.0,89.0,816.0,1.0,0.0,0.086142902877266,17221.0,2.0,0.0,0.0,1,0.5057086821515023,0.4942913178484976,106153.272,103756.65390512448,47 : Retail,0.9344547563805105,-72.20382165605096,0.02257684642819628,40.550101419878295,0.0,11.572648711258006,11.549813207951395,1
20000602,45 : Motor trades,0,1,375514.0,67.81,8072.41,365650.3524,10285.0,76119.0,193886.0,129902.0,77967.0,65832.0,29877.0,2021-11-22,0.0,88.0,793.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,1,0.506654156799232,0.4933458432007679,328950.264,320309.70867668843,45 : Motor trades,1.4925444370029946,2.5713872832369944,0.026266986937938632,36.507291464126,0.0,12.703664885036021,12.67704676830933,1
20000603,77-82 : Business administration & support services,1,1,1177084.0,299.94,5790.39,1164957.523,54823.0,166904.0,358362.0,203243.0,105261.0,93475.0,44713.0,2021-05-09,0.0,53.0,739.0,0.0,5.0,0.0618664428367049,72822.0,3.0,0.0,0.0,3,0.5025888689734291,0.4974111310265708,695656.6439999994,688489.8959361585,77-82 : Business administration & support services,1.7632107220877369,1.777765794913274,0.01030212516513247,21.470232015175835,0.0,13.45261292749399,13.442257374022256,0
20000604,55-56 : Accommodation & food services,0,1,118543.0,570.77,8260.01,104147.7201,3247.0,576.0,45699.0,48955.0,4409.0,577.0,12238.0,2021-05-02,0.0,62.0,665.0,5.0,1.0,0.2087681263339041,24748.0,0.0,0.0,0.0,1,0.5323212389460654,0.4676787610539345,64250.306,56448.064268314265,55-56 : Accommodation & food services,0.933470871803252,85.84402079722703,0.12143406583209605,36.49722906403941,0.0,11.070557329399128,10.941093993148378,0
20000605,"69-75 : Professional, scientific & technical",0,3,981116.0,160.56,6247.56,968916.1237,45694.0,63210.0,288637.0,264345.0,102131.0,63212.0,66086.0,2021-04-03,0.0,87.0,702.0,1.0,9.0,0.3524358383718133,345780.44,0.0,0.0,0.0,1,0.503128121866897,0.496871878133103,851608.688,841019.1954107664,"69-75 : Professional, scientific & technical",1.091890930825509,5.18196200028476,0.01243468036941568,21.470970565707407,0.0,13.654883588169726,13.642370952234858,1
20000606,05-39 : Production,0,3,350743.0,90.16,3314.6,346781.9528,10574.0,82678.0,126694.0,140892.0,131675.0,34798.0,18316.0,2021-04-13,0.0,87.0,0.0,0.0,5.0,0.2636203716111227,92463.0,2.0,0.0,0.0,1,0.502839358793701,0.497160641206299,175371.5,173390.9763914898,05-39 : Production,0.8992213949592953,2.1249652269621064,0.01129327144584076,33.16718676122932,0.0,12.074667562135659,12.063310070005908,1
20000607,"01-03 : Agriculture, forestry & fishing",0,2,100983.0,571.58,5698.66,92943.12279,7194.0,112356.0,34991.0,24771.0,165646.0,63509.0,2477.0,2021-05-04,2.0,54.0,0.0,2.0,19.0,0.1633938385668875,16500.0,3.0,0.0,0.0,1,0.520729226915101,0.4792707730848989,56752.446,52234.03500897328,"01-03 : Agriculture, forestry & fishing",1.4125222024866786,0.7857098356132685,0.07961535698724556,14.035163307852676,0.0,10.946471655967075,10.863508717491989,1
20000608,58-63 : Information & communication,1,2,676191.0,321.52,5721.03,664799.0671,22229.0,145959.0,427552.0,285588.0,58977.0,54982.0,71397.0,2021-05-04,0.0,77.0,724.0,1.0,11.0,0.2498864965667984,168971.0,2.0,0.0,0.0,1,0.5042475828829642,0.4957524171170357,526752.789,517878.4732628064,58-63 : Information & communication,1.49708847329554,2.3333104960263085,0.016847186745776368,30.41794871794872,0.0,13.174488524806202,13.157497817069276,0
20000609,64-66 : Finance & insurance,1,1,,,,,,,,,,,,2021-05-07,8.0,0.0,542.0,12.0,56.0,0.0220333333333333,661.0,5.0,,,4,,,0.0,0.0,64-66 : Finance & insurance,,,,,,0.0,0.0,1
20000610,"69-75 : Professional, scientific & technical",0,2,198197.0,0.02,5024.85,8720.668,9226.0,14956.0,62452.0,52237.0,19700.0,14958.0,13059.0,2021-01-12,5.0,41.0,682.0,8.0,96.0,0.0,0.0,4.0,0.0,0.0,1,0.9578544061302682,0.0421455938697318,135566.74800000002,5964.936912000005,"69-75 : Professional, scientific & technical",1.1955281595773193,4.492545296516681,0.955995176540631,21.480112712691014,0.0,11.817226779590772,8.693821390429443,1
20000611,45 : Motor trades,0,1,228404.0,86.88,9547.79,216112.8144,6256.0,40999.0,104608.0,85025.0,41819.0,20403.0,19555.0,2021-09-04,0.0,42.0,631.0,0.0,6.0,0.0906595331080016,20707.0,3.0,5630.0,90.0,1,0.513825332571686,0.486174667428314,119455.29200000002,113027.0019385424,45 : Motor trades,1.2303060240397055,2.5714146341463415,0.05381311967776536,36.50375579351127,8.636042325254618,11.690705826126003,11.63539087176181,0
20000612,05-39 : Production,0,1,388957.0,0.02,239226.76,425518.958,11721.0,88379.0,114197.0,122235.0,161988.0,65571.0,22002.0,2021-04-29,10.0,32.0,479.0,14.0,53.0,0.2876127695349357,111869.0,2.0,0.0,0.0,1,0.4775549188156638,0.5224450811843362,322056.396,352329.69722399994,05-39 : Production,0.934233777283288,2.1249830278343516,-0.0939997583286627,33.18179491554342,0.0,12.682485057089384,12.772325494294403,1
20000613,49-53 : Transport & Storage (inc. postal),0,1,182709.0,0.03,116148.26,308412.792,4504.0,26368.0,80318.0,53639.0,10605.0,10917.0,12873.0,2020-12-08,0.0,40.0,748.0,1.0,14.0,0.0,0.0,3.0,0.0,0.0,1,0.3720238095238095,0.6279761904761905,141599.475,239019.9138,49-53 : Transport & Storage (inc. postal),1.497352721849366,2.448177784519701,-0.6879962344699251,40.55693673695893,0.0,11.860764814755903,12.3843063325246,0
20000614,"01-03 : Agriculture, forestry & fishing",0,1,124723.0,276.68,2622.52,119874.5561,8885.0,160584.0,99103.0,61295.0,187654.0,64878.0,6742.0,2021-11-02,3.0,32.0,613.0,4.0,19.0,0.0458055049990779,5713.0,3.0,7996.0,90.0,1,0.5099110637434955,0.4900889362565045,94540.034,90864.913494054,"01-03 : Agriculture, forestry & fishing",1.616793918037066,0.7857085032848647,0.038873383631057364,14.03589916722935,8.98682175033189,11.45678924145687,11.417140220775277,0
20000615,"01-03 : Agriculture, forestry & fishing",0,1,154434.0,0.05,40963.25,99764.364,10999.0,130383.0,19371.0,15011.0,213456.0,87432.0,2852.0,2021-10-17,0.0,62.0,736.0,1.0,27.0,0.0634704792986,9802.0,5.0,0.0,0.0,1,0.6075334143377886,0.3924665856622114,86483.04000000001,55868.04384,"01-03 : Agriculture, forestry & fishing",1.2903677058353318,0.7857022334028715,0.35399770777349693,14.039454545454545,0.0,11.367715167225631,10.930765728292071,0
20000616,46 : Wholesale,0,1,1487786.0,58.3,7197.66,1479328.117,52989.0,88020.0,227812.0,117229.0,23675.0,46237.0,22273.0,2021-07-11,3.0,52.0,0.0,5.0,4.0,0.0917908489527391,136565.14,2.0,47690.0,90.0,4,0.5014252708943483,0.4985747291056518,767697.5760000001,763333.3084839936,46 : Wholesale,1.943290966476158,1.8571250042603469,0.0056848749182510094,28.076731458765806,10.772497979828982,13.551152455923036,13.545451364351445,1
20000617,55-56 : Accommodation & food services,0,3,173032.0,152.07,1900.88,168081.7907,4741.0,-16.0,57623.0,61891.0,4236.0,-15.0,8045.0,2021-11-30,0.0,92.0,837.0,0.0,21.0,0.0510541402746312,8834.0,2.0,4266.0,90.0,1,0.5072559500928608,0.4927440499071391,111778.672,108580.83680327224,55-56 : Accommodation & food services,0.9310250113100239,-4125.066666666667,0.02860846948269976,36.48924504428511,8.358666283188,11.624284998484082,11.595259423905715,1
20000618,58-63 : Information & communication,1,1,899733.0,0.03,308194.54,593823.78,29581.0,191827.0,568526.0,420124.0,70899.0,27473.0,100829.0,2021-04-25,1.0,91.0,842.0,2.0,16.0,0.0831746751536289,74835.0,0.0,0.0,0.0,1,0.6024096385542168,0.3975903614457831,758474.9189999999,500593.44654,58-63 : Information & communication,1.3532305861350789,2.333324644994474,0.33999962211053486,30.414880670678116,0.0,13.539066329079528,13.123551564310606,1
20000619,41-43 : Construction,1,2,1297296.0,0.01,557621.93,1381620.24,53315.0,130828.0,277793.0,132842.0,33703.0,47825.0,26568.0,2021-08-01,0.0,77.0,730.0,0.0,16.0,0.171889067722401,222991.0,0.0,0.0,0.0,4,0.4842615012106538,0.5157384987893462,592864.2720000001,631400.4496799998,41-43 : Construction,2.0911376587400166,1.3809400056562382,-0.06499994989582185,24.332207967589465,0.0,13.29272245486479,13.355697151080586,0
20000620,"01-03 : Agriculture, forestry & fishing",0,1,511676.0,776.82,6594.39,498524.0506,36453.0,537983.0,235175.0,164503.0,725509.0,258198.0,36190.0,2021-01-23,0.0,71.0,778.0,0.0,6.0,0.0914934450707088,46815.0,0.0,0.0,0.0,2,0.5065095766769488,0.4934904233230512,335147.78,326533.2531579512,"01-03 : Agriculture, forestry & fishing",1.4296004960365705,0.785712958006186,0.025703616539340213,14.03621001810501,0.0,12.722329831618357,12.69629013232749,0
20000621,55-56 : Accommodation & food services,1,3,445341.0,1435.24,24450.35,395207.0025,12202.0,52351.0,169917.0,121251.0,17051.0,13365.0,27887.0,2021-10-29,6.0,23.0,471.0,6.0,69.0,0.3412347841317103,151965.84,0.0,0.0,0.0,1,0.529822209677922,0.4701777903220779,224897.205,199579.53623875367,55-56 : Accommodation & food services,1.4013542044667304,2.5713630806845966,0.11257415087730328,36.49438662623945,0.0,12.323403156590523,12.203973124270819,1
20000622,77-82 : Business administration & support services,0,1,136136.0,127.87,3073.83,128468.68,6340.0,15761.0,32801.0,20858.0,10980.0,7162.0,3128.0,2021-05-01,0.0,91.0,745.0,3.0,29.0,0.2174737027678204,29606.0,5.0,0.0,0.0,1,0.5144882547825538,0.4855117452174461,101557.456,95837.63525028096,77-82 : Business administration & support services,1.5725106668584303,1.7776931861438903,0.05632061820078309,21.469168900804288,0.0,11.528389832867289,11.470421173371856,1
20000623,58-63 : Information & communication,1,1,175951.0,191.79,3058.9,170482.8179,5785.0,35394.0,105316.0,73729.0,12666.0,8858.0,17694.0,2021-07-18,0.0,9.0,548.0,4.0,26.0,0.1872396292149518,32945.0,2.0,0.0,0.0,1,0.5078921020916163,0.4921078979083837,89383.108,86605.27148434291,58-63 : Information & communication,1.4284009222840093,2.33329566322927,0.031077692211512263,30.40978223297615,0.0,11.400698182496381,11.369127510916192,0
20000624,05-39 : Production,0,1,1161002.0,325.38,11337.16,1146814.588,34985.0,277294.0,246549.0,292862.0,619996.0,296388.0,38072.0,2021-04-01,4.0,0.0,572.0,4.0,43.0,0.0,0.0,2.0,0.0,0.0,3,0.5030737737591263,0.4969262262408736,837082.4420000007,826853.3178490093,05-39 : Production,0.8418577969904016,2.124993238248075,0.012219961533260475,33.184759618132965,0.0,13.637679036258993,13.62538380111104,0
20000625,"69-75 : Professional, scientific & technical",0,1,216234.0,0.02,306039.53,622537.686,10071.0,18862.0,76269.0,64858.0,26314.0,18863.0,15566.0,2021-06-15,0.0,66.0,732.0,4.0,2.0,0.024399493141689,5276.0,8.0,0.0,0.0,1,0.2577984016499097,0.7422015983500903,163689.13799999998,471261.028302,"69-75 : Professional, scientific & technical",1.1759200727732466,4.438371414939299,-1.8789913103799107,21.468824463860205,0.0,12.005730517195042,13.063169541666895,0
20000626,46 : Wholesale,0,1,1487671.0,66.55,6655.08,1479773.67,52985.0,115314.0,302486.0,197508.0,26983.0,16647.0,49377.0,2021-03-20,0.0,97.0,702.0,0.0,20.0,0.3678609047296075,547256.0,6.0,0.0,0.0,4,0.5013306616736086,0.4986693383263913,1175260.0899999996,1169021.1994718835,46 : Wholesale,1.5315048934478934,1.8571304687161254,0.005308515586769176,28.076680632619937,0.0,13.977000885132005,13.971678230412376,1
20000627,"69-75 : Professional, scientific & technical",0,1,133044.0,88.48,3553.43,123939.6376,6196.0,20937.0,41741.0,29748.0,13358.0,4412.0,7437.0,2021-11-23,0.0,56.0,696.0,2.0,10.0,0.0620321096780012,8253.0,2.0,0.0,0.0,1,0.5177138950492851,0.4822861049507149,66655.044,62093.75845131262,"69-75 : Professional, scientific & technical",1.4031059867558573,1.6314834272614385,0.0684306993874253,21.46909795062127,0.0,11.107301004166098,11.036416859388458,0
20000628,77-82 : Business administration & support services,0,2,356835.0,279.1,4966.13,345240.0245,16616.0,57142.0,118081.0,76051.0,40647.0,25535.0,16731.0,2021-01-22,1.0,65.0,787.0,2.0,20.0,0.1027421637451483,36662.0,6.0,0.0,0.0,1,0.5082576470372795,0.4917423529627205,301168.74000000005,291382.5806846252,77-82 : Business administration & support services,1.5526350391837165,1.7777505556236108,0.032493850116019685,21.47409279653367,0.0,12.615429305053512,12.582395824843529,0
20000629,"01-03 : Agriculture, forestry & fishing",0,1,161197.0,499.57,5051.27,152674.5254,11483.0,173339.0,38134.0,29761.0,271399.0,106433.0,5654.0,2020-12-30,4.0,51.0,706.0,5.0,81.0,0.0,0.0,3.0,0.0,0.0,1,0.5135763742924764,0.4864236257075237,85112.01600000002,80612.14940237813,"01-03 : Agriculture, forestry & fishing",1.2812982998454405,0.7857043959847698,0.05286960508194882,14.036659700452804,0.0,11.351735252337098,11.297417059138294,0
20000630,49-53 : Transport & Storage (inc. postal),1,1,224276.0,432.37,5666.69,215537.8507,5530.0,40847.0,121481.0,89835.0,19369.0,10169.0,8983.0,2021-07-30,1.0,29.0,554.0,1.0,2.0,0.0819392177495585,18377.0,4.0,0.0,0.0,1,0.509933917819963,0.490066082180037,151386.3,145488.0492239094,49-53 : Transport & Storage (inc. postal),1.3522529943452513,2.4481981981981984,0.038961415125046216,40.54890616525041,0.0,11.927596732715395,11.887856099695362,0
20000631,41-43 : Construction,0,1,668380.0,211.49,7394.71,655349.6799,27468.0,68419.0,143909.0,72137.0,18994.0,22346.0,13706.0,2021-01-07,0.0,27.0,529.0,4.0,0.0,0.3018956282354349,201781.0,3.0,0.0,0.0,2,0.5049218206332643,0.4950781793667356,368945.76,361753.0233032737,41-43 : Construction,1.9949125287643128,1.380926629640456,0.01949534786297039,24.332156248862354,0.0,12.818407630770219,12.79871976621011,0
20000632,49-53 : Transport & Storage (inc. postal),0,2,218578.0,207.13,2693.53,214108.1506,5391.0,45414.0,137057.0,87051.0,19543.0,24135.0,20021.0,2020-12-28,3.0,12.0,458.0,6.0,26.0,0.3032784635233189,66290.0,0.0,808.0,15.0,1,0.5051652327837848,0.4948347672162151,170709.418,167218.46563379935,49-53 : Transport & Storage (inc. postal),1.574426779396223,2.448221953099196,0.020449582988301743,40.53746290801187,6.695798917058491,12.047723937968836,12.027062394111091,1
20000633,05-39 : Production,0,3,339475.0,164.9,6152.98,330736.2157,10229.0,77199.0,117699.0,153457.0,123547.0,10590.0,16880.0,2020-12-28,0.0,15.0,590.0,4.0,20.0,0.1935901023639443,65719.0,0.0,0.0,0.0,1,0.5065194256229921,0.4934805743770078,262074.7,255328.3584861814,05-39 : Production,0.7669785869749378,2.124961139896373,0.025741979698122988,33.18426197458456,0.0,12.476388672308335,12.450309592646951,0
20000634,"69-75 : Professional, scientific & technical",0,2,173997.0,116.25,3981.06,166038.0552,8104.0,8324.0,55060.0,52725.0,14316.0,8326.0,7381.0,2021-06-02,0.0,96.0,749.0,1.0,11.0,0.2515560613114019,43770.0,2.0,0.0,0.0,1,0.5117031239419578,0.488296876058042,105964.173,101117.17562201749,"69-75 : Professional, scientific & technical",1.0442665857451732,7.333453453453454,0.04574158783434291,21.467859346082665,0.0,11.570865762503884,11.524045167505287,1
20000635,45 : Motor trades,0,1,117332.0,43.76,5030.21,110415.7193,3214.0,22056.0,52211.0,49418.0,26562.0,7299.0,4941.0,2021-01-11,8.0,52.0,737.0,8.0,79.0,0.0,0.0,0.0,1157.0,36.0,1,0.5151840832718741,0.4848159167281259,75327.144,70886.89180950343,45 : Motor trades,1.056496489204557,2.5713832343473726,0.0589457416072205,36.49517884914464,7.05444965813294,11.229609102257884,11.16885491950861,1
20000636,41-43 : Construction,0,1,1414946.0,0.01,525941.09,1372497.62,58149.0,151769.0,324858.0,177129.0,36496.0,32456.0,30112.0,2021-10-21,1.0,45.0,577.0,4.0,13.0,0.1215078172594572,171927.0,4.0,0.0,0.0,4,0.5076142131979695,0.4923857868020305,1055549.716,1023883.2245199997,41-43 : Construction,1.8340089200022582,1.380938261843579,0.029999978797792346,24.3326913155632,0.0,13.869573194381934,13.839114016197414,0
20000637,58-63 : Information & communication,1,2,220672.0,0.04,73590.47,139244.032,7255.0,46079.0,133694.0,95225.0,19903.0,12292.0,21901.0,2021-06-21,4.0,0.0,543.0,11.0,68.0,0.0517691415313225,11424.0,2.0,0.0,0.0,1,0.6131207847946045,0.3868792152053955,184923.136,116686.498816,58-63 : Information & communication,1.4039653035935564,2.333268229166667,0.3689983278425543,30.412348401323044,0.0,12.127700944280763,11.66725469013732,1
